difficulty,scloc,loc,effort,time,volume,bugs,lloc,comments,blanks,single_comments,calculated_length,LargeClass
0.0185375344518085,0.08277736595008649,0.06993105389053046,0.00010741507306986545,0.0001074150730698672,0.0018485099946608061,0.001848510011957352,0.13463943309712378,0.1924398625429553,0.033355134074558535,0.21212121212121213,0.0029306929799562177,1.0
0.0,0.0363232023721275,0.026171380329252848,4.416582412543518e-06,4.41658241457895e-06,0.0001549462725563125,0.00015494620102632673,0.09087119633180492,0.010309278350515464,0.02550686723348594,0.011363636363636364,0.00016642548631909068,1.0
0.38383600760359393,0.09859154929577466,0.0747150696496412,0.06288418729006437,0.06288418727376621,0.10157051333158268,0.10157051328500039,0.16381825760733637,0.14432989690721648,0.058207979071288427,0.14015151515151517,0.10969102288819342,1.0
0.2994866344230156,0.09093155423770695,0.09511748979878992,0.038535105446658384,0.03853510546699635,0.07873583575521031,0.07873583574677696,0.15214672780325134,0.21993127147766323,0.07194244604316548,0.1856060606060606,0.10748440051270201,1.0
0.07085842607209814,0.1359031381270077,0.08977064865625439,0.00666694846589738,0.006666948466695349,0.04844498998937686,0.04844498998418795,0.24593580658607753,0.06529209621993128,0.04708960104643558,0.07196969696969698,0.060690129753339164,1.0
0.11585959032380314,0.09710896960711639,0.07105670465738005,0.008415527923764005,0.008415527922933715,0.04066129179671148,0.040661291756653124,0.1609003751563151,0.1134020618556701,0.05362982341399608,0.125,0.04305126834048906,1.0
0.08687197517975699,0.09760316283666914,0.07387083157450401,0.0029552993624017746,0.002955299361571395,0.01817458466754049,0.018174584662023503,0.16756982075864943,0.16494845360824742,0.05559189012426423,0.18181818181818182,0.02503899175645887,1.0
0.0579665759659833,0.08623671855695578,0.06247361756015196,0.0024947389363189935,0.002494738937076188,0.021153280063669955,0.02115328007211518,0.15006252605252188,0.09965635738831614,0.04578155657292348,0.10606060606060606,0.03200101106811449,1.0
0.8589057630573775,0.017296763034346428,0.010271563247502462,0.10624182131720825,0.1062418213212644,0.0786751430234141,0.07867514294358098,0.00500208420175073,0.024054982817869414,0.003924133420536298,0.0,0.013215544832752226,1.0
0.11663198758027013,0.008401284902396836,0.005346841142535528,0.002052762446100254,0.0020527624452291522,0.00981496874791149,0.009814968721868015,0.0029178824510212586,0.020618556701030927,0.003924133420536298,0.003787878787878788,0.010122725398908681,1.0
0.11628089791149876,0.008401284902396836,0.005346841142535528,0.0029887653425487016,0.0029887653421661023,0.01435589053403115,0.01435589047893879,0.0029178824510212586,0.020618556701030927,0.003924133420536298,0.003787878787878788,0.014818079814110055,1.0
0.15525185103389622,0.011366444279713367,0.00675390460109751,0.0032807690780082836,0.0032807690776256886,0.012213406154143328,0.012213406131413272,0.00500208420175073,0.030927835051546393,0.003270111183780249,0.0,0.005721282794500934,1.0
0.08527265847831911,0.009389671361502348,0.006191079217672717,0.00041394259411047234,0.0004139425942163178,0.002534609756222705,0.002534609685616038,0.007503126302626095,0.013745704467353952,0.003270111183780249,0.015151515151515152,0.001132495516923864,1.0
0.438770885002223,1.0,0.6281131279020684,0.18385695662790777,0.1838569566319652,0.2613989405138169,0.26139894045011547,0.9841600666944561,0.04810996563573883,0.26487900588620017,0.05681818181818182,0.17007661035287266,1.0
0.3424565574947057,0.057573511242895975,0.06613198255241311,0.04072522017919389,0.04072522018324899,0.07330084028400548,0.07330084027615426,0.08211754897874114,0.0859106529209622,0.04708960104643558,0.0946969696969697,0.09699984501210523,1.0
0.1847574266906664,0.04843093649617,0.04010130856901646,0.017749728228674513,0.01774972822825144,0.05671725837675294,0.0567172582992717,0.06252605252188412,0.09278350515463918,0.02419882275997384,0.13257575757575757,0.05025369531669903,1.0
0.08390673489688981,0.054114158636026685,0.04038272126072886,0.022953971199284395,0.022953971200489698,0.14566076529857122,0.1456607652115633,0.06502709462275949,0.020618556701030927,0.039895356442119036,0.01893939393939394,0.19436273374215116,1.0
0.13807267039839866,0.06325673338275266,0.04896580835795694,0.0027093658372967498,0.002709365837768997,0.01118812966662556,0.011188129590450612,0.0716965402250938,0.13402061855670103,0.03662524525833879,0.14772727272727273,0.013358385747341323,1.0
0.03089589074065581,0.025945144551519646,0.030251864359082593,9.566200366090225e-05,9.566200365683306e-05,0.00121390676250859,0.001213906726675429,0.05085452271779908,0.003436426116838488,0.02616088947024199,0.04166666666666667,0.001457036409856428,1.0
0.0,0.026933531010625154,0.018151118615449557,1.686849302204393e-05,1.6868493001690587e-05,0.0005917947119887155,0.000591794649087802,0.043351396415172994,0.0,0.015042511445389144,0.0,0.0006657019452763627,1.0
0.10222126140039044,0.06523350630096368,0.04643309413254538,0.003817257513103105,0.003817257512679811,0.0204974883999525,0.02049748840132734,0.11213005418924553,0.07560137457044673,0.030739045127534337,0.08333333333333334,0.015604461805710786,1.0
0.09586553531851684,0.05213738571781567,0.03334740396791895,0.0026867763298032473,0.0026867763293799357,0.015213735635930092,0.015213735609308358,0.08378491037932473,0.0,0.018966644865925444,0.0,0.015604461805710786,1.0
0.09586553531851684,0.060291574005436124,0.039538483185591666,0.0026867763298032473,0.0026867763293799357,0.015213735635930092,0.015213735609308358,0.09670696123384744,0.0,0.02616088947024199,0.0,0.015604461805710786,1.0
0.5164910193815073,0.1178650852483321,0.11312790206838327,0.11121099993248847,0.11121099994061542,0.13511265794346627,0.1351126578932913,0.20008336807002916,0.21993127147766323,0.09614126880313931,0.2196969696969697,0.1415200937784316,1.0
0.4902147998654358,0.07734124042500617,0.08020261713803292,0.07991612138956518,0.07991612139769165,0.10208975223799162,0.10208975222705684,0.11588161734055857,0.15120274914089346,0.07913669064748202,0.15151515151515152,0.11226758773409716,1.0
0.5038838909745447,0.1828514949345194,0.15801322639651047,0.1463543876680509,0.14635438767210768,0.18212406274852433,0.18212406272901713,0.29137140475198003,0.4329896907216495,0.118378024852845,0.4545454545454546,0.2013882992722842,1.0
0.3812996728505931,0.07412898443291327,0.06430280005628254,0.06139972393814205,0.06139972394626821,0.09980073816891899,0.09980073812252625,0.1267194664443518,0.12371134020618557,0.04381948986265533,0.13257575757575757,0.118284593265036,1.0
0.3223826393800947,0.055349641709908574,0.05304629238778669,0.018644472176217033,0.01864447217416569,0.03549922439551747,0.03549922437029328,0.0925385577323885,0.0859106529209622,0.041857423152387184,0.09090909090909091,0.05196936076008151,1.0
0.22615792031206372,0.03286384976525822,0.05360911777121148,0.009167889713355302,0.009167889714153315,0.02430034011478883,0.024300340030068812,0.05794080867027929,0.006872852233676976,0.058207979071288427,0.015151515151515152,0.03265827093913565,1.0
0.1381519903208889,0.07684704719545342,0.05839313353032222,0.019398574556318562,0.019398574555081375,0.08045200882969646,0.080452008749673,0.07419758232596915,0.27147766323024053,0.018312622629169394,0.29924242424242425,0.08220921165649266,1.0
1.0,0.29058561897702,0.22006472491909382,0.7743374108041855,0.7743374110484251,0.494354377959791,0.4943543779782472,0.48520216756982076,0.563573883161512,0.15434924787442775,0.5871212121212122,0.24662816368660545,1.0
0.21657265860908287,0.07289350135903139,0.05304629238778669,0.00840448778970521,0.008404487788467847,0.023182275275650727,0.02318227524103486,0.10879533138807837,0.04810996563573883,0.04447351209941138,0.06439393939393939,0.020275586392607882,1.0
0.10537124845705753,0.05707931801334322,0.038412832418742084,0.009018774833055998,0.00901877483466815,0.04727534872969769,0.04727534868893091,0.09545644018340976,0.024054982817869414,0.024852844996729892,0.026515151515151516,0.06610913240592427,1.0
0.12142085065934569,0.15591796392389426,0.1045448149711552,0.011760220870361023,0.011760220869123716,0.05458467351005248,0.054584673432799664,0.2463526469362234,0.07216494845360824,0.061478090255068674,0.07954545454545454,0.056251419905843696,1.0
0.19155452268104622,0.14850506548060294,0.11636414802307583,0.03887743848062386,0.03887743846432531,0.12028175742798858,0.12028175737940214,0.22926219258024175,0.09278350515463918,0.1366906474820144,0.07575757575757576,0.1231808888221874,1.0
0.4617531307219796,0.11193476649369904,0.07795131560433376,0.18044819377958501,0.18044819377550092,0.24427168129350946,0.24427168123164253,0.1629845769070446,0.030927835051546393,0.060170045781556575,0.045454545454545456,0.20788674635815166,1.0
0.27108418028198494,0.19100568322213987,0.13901786970592372,0.07048771898493773,0.07048771898085186,0.15821427947222924,0.15821427941957986,0.22384326802834514,0.2508591065292096,0.09483322432962721,0.27651515151515155,0.1732139549451176,1.0
0.5139235615911646,0.07116382505559674,0.08723793443084282,0.09206122761140535,0.09206122761139056,0.11237491378544084,0.1123749137377013,0.12296790329303878,0.15120274914089346,0.061478090255068674,0.1590909090909091,0.1253767454658198,1.0
0.5516169036125855,0.10896960711638251,0.14971155199099478,0.23840654088355706,0.23840654087947388,0.27187049558808607,0.27187049548755987,0.18757815756565235,0.14432989690721648,0.09941137998691957,0.14015151515151517,0.30175800558493143,1.0
0.0,0.046948356807511735,0.03630223723089911,2.367756132236024e-05,2.3677561322360626e-05,0.0008306761940767298,0.0008306761832768144,0.08128386827844936,0.003436426116838488,0.04578155657292348,0.003787878787878788,0.0012906109235373373,1.0
0.19089716328307582,0.0672102792191747,0.05065428450823132,0.006207650067921661,0.006207650067091333,0.01921128870194544,0.019211288707028356,0.10962901208837016,0.044673539518900345,0.039895356442119036,0.05303030303030303,0.024097994438501278,1.0
0.025278456077388878,0.04941932295527551,0.03658364992261151,0.0001848885714011272,0.0001848885714052009,0.0027030573892369947,0.0027030573503880806,0.06669445602334306,0.058419243986254296,0.02419882275997384,0.04166666666666667,0.003332982229090731,1.0
0.259525482325319,0.02718062762540153,0.018291824961305755,0.002031532702547593,0.0020315327024499285,0.00468481715481726,0.004684817157885786,0.010421008753647354,0.030927835051546393,0.009156311314584697,0.03409090909090909,0.0029631758664338615,1.0
0.12744554935618346,0.058561897702001486,0.06444350640213874,0.0011416107794467946,0.0011416107795119445,0.005023496495330322,0.005023496501932886,0.1404751979991663,0.027491408934707903,0.07521255722694573,0.4128787878787879,0.00661622648574824,1.0
0.3274964419695919,0.11168766987892266,0.09919797382861967,0.06443586982846422,0.06443586984473189,0.12103564658237256,0.12103564649800222,0.17382242601083783,0.5876288659793815,0.05689993459777633,0.6401515151515151,0.15117293391693704,1.0
0.5453742635722062,0.032122559920929085,0.026593499366821444,0.03312079612065532,0.03312079611331227,0.03812856527294715,0.03812856526886322,0.054606085869112135,0.12371134020618557,0.017658600392413345,0.13257575757575757,0.02748504639337186,1.0
0.11122520671085101,0.03508771929824561,0.026171380329252848,0.002664960756414427,0.0026649607563167723,0.013295137892722934,0.013295137905580153,0.06002501042100876,0.01718213058419244,0.02746893394375409,0.01893939393939394,0.02162420229820033,1.0
0.2497688852356632,0.04595997034840623,0.06205149852258336,0.026015812819702683,0.02601581282009389,0.06299340154808837,0.06299340150563804,0.07336390162567737,0.3470790378006873,0.041857423152387184,0.38257575757575757,0.06758278898018469,1.0
0.13481843236330723,0.07907091672844083,0.11284648937667088,0.007648515718131111,0.007648515718114951,0.03237292343892084,0.03237292339617994,0.1558982909545644,0.08934707903780069,0.09875735775016352,0.13257575757575757,0.04929772396546516,1.0
0.32311626504958013,0.05485544848035582,0.07949908540875193,0.020798744399484023,0.02079874440516709,0.03952357360715077,0.03952357356721428,0.09295539808253439,0.013745704467353952,0.06801831262262917,0.011363636363636364,0.045442844792719,1.0
0.10010268603976591,0.037064492216456635,0.05360911777121148,0.0016142464051139517,0.001614246405301231,0.008788556432828241,0.008788556392613448,0.07586494372655274,0.013745704467353952,0.04316546762589928,0.015151515151515152,0.013540085731509681,1.0
0.34840407216377284,0.08327155917963924,0.11256507668495849,0.016867961442537122,0.0168679614441494,0.02982815443523627,0.029828154382056993,0.13964151729887453,0.16494845360824742,0.08633093525179857,0.17424242424242425,0.04338246945406861,1.0
0.2877025346920679,0.09661477637756363,0.09286618826509076,0.020675491682848948,0.020675491690160305,0.04384060700713591,0.04384060696673702,0.15714881200500208,0.09278350515463918,0.06867233485938522,0.10984848484848485,0.05972083613345948,1.0
0.3785105873426076,0.10822831727205337,0.08878570423526101,0.08208302227145188,0.0820830222673662,0.1343807362171069,0.1343807361670103,0.17965819091288035,0.10309278350515463,0.03793328973185089,0.11363636363636365,0.14349744832075706,1.0
0.2734286331641754,0.015072893501359031,0.014492753623188406,0.00962745433868721,0.009627454340299374,0.02137811032720214,0.02137811024279512,0.02542726135889954,0.01718213058419244,0.007848266841072597,0.003787878787878788,0.020088092821052332,1.0
0.25698609403256817,0.1378799110452187,0.2006472491909385,0.026245728059811128,0.026245728065087206,0.061884144080934345,0.06188414400289969,0.22926219258024175,0.27147766323024053,0.20013080444735123,0.30303030303030304,0.09178509986213604,1.0
0.08505456983552871,0.024956758092414134,0.018010412269593358,0.0017112874675382973,0.0017112874673185059,0.010684804699419815,0.010684804644720661,0.020008336807002917,0.0,0.013080444735120995,0.0,0.015359689150143803,1.0
0.23610964934722012,0.03879416851989128,0.046714506824257776,0.011646800909141476,0.011646800910346599,0.029678830671864,0.029678830675825746,0.06502709462275949,0.01718213058419244,0.030085022890778287,0.015151515151515152,0.04309272100981094,1.0
0.4319618765697541,0.07165801828514949,0.06964964119881807,0.05872987052616141,0.058729870518004636,0.0847150789328359,0.08471507892376212,0.11504793664026679,0.13402061855670103,0.05559189012426423,0.15151515151515152,0.09529048850927088,1.0
0.36190644543773837,0.15789473684210528,0.15857605177993525,0.07305225895194004,0.07305225896006638,0.1248111555329461,0.12481115544817135,0.27511463109629014,0.12027491408934708,0.1340745585349902,0.19318181818181818,0.18185874151718376,1.0
0.3194550457524684,0.12997281937237462,0.09638384691149571,0.05373330933400265,0.05373330932991651,0.10332361766275484,0.10332361761598477,0.19549812421842433,0.07903780068728522,0.07521255722694573,0.08712121212121213,0.09051617026846716,1.0
0.10857698751933911,0.02248579194465036,0.015196285352469398,0.0011924960203329286,0.0011924960202352507,0.006040112643535464,0.0060401126036150575,0.015423092955398085,0.01718213058419244,0.007848266841072597,0.011363636363636364,0.00896604333845315,1.0
0.43838008596967726,0.1717321472695824,0.12438440973687913,0.17939306382040526,0.1793930638407455,0.2552689344720709,0.2552689344447291,0.212588578574406,0.1924398625429553,0.08240680183126227,0.14772727272727273,0.2922793722395707,1.0
